Customer_ID,Customer_name,Region,Country
76b3ad41-2896-4dd2-943e-491bc4526b33,"Pamela Sanders",Europe,"Palestinian Territory"
2dfa86cc-8c80-42dd-b937-39fc42c6def9,"Lori Wise",Africa,Nicaragua
815fffda-9ff3-4945-b94b-27666f3375f8,"Dr. Lisa Chapman",Asia,"Palestinian Territory"
fc497374-fc39-443a-8a9e-b424017714f2,"Jeffrey Branch",Australia,"Netherlands Antilles"
7c55f4ee-b968-4c61-9f64-99c7fbe94662,"Amber Levine",Africa,Algeria
94bc9a9f-946c-4b73-afbf-b8e3dd485626,"David Hardin","South America",Oman
d1d39097-ba29-424a-b563-358c2e452b57,"Jessica Parker",Europe,Iran
25b5cb5e-0537-4211-a84b-ccddb97fee1e,"Olivia Keith",Asia,Iran
db2b2422-ba6f-460d-ad28-ff944ac6ee5f,"Kelly Young","South America",Aruba
afff5112-011f-4ab9-9067-96333a5aaf82,"Lindsey Barton","North America",Bulgaria
90ac6d67-3ee9-40e0-8700-7b6cf9caf7dd,"Jenny Townsend",Australia,Mali
7441b5f4-f208-4fb2-833f-62f426032fae,"Donna Kelley","South America","United States of America"
92f55659-c70f-4541-b0dc-3753dc02e3d8,"Mr. Timothy Fields",Africa,Belgium
9e791dfe-3d5a-40a3-8d0c-0073f9e56018,"Anthony Small",Europe,Anguilla
3ee92a0c-c830-4e0f-9a4f-5fc18f874f23,"Justin Stewart",Europe,"Cook Islands"
c09bf412-e60f-4beb-b2e1-3ff5fad6321d,"Joanna Williams",Africa,Sweden
9cfc8c33-f5ac-4039-88bf-82ecccc22c19,"James Jimenez","South America",Greenland
905f75dd-65a6-4f82-b368-08c60243d1cd,"Susan Jones",Africa,Belize
03538a69-0fb2-41da-b1c0-44baca73664a,"Vanessa Miles",Australia,Paraguay
adae8327-ca9b-409f-84d3-4f8df996f2e9,"Mary Bailey",Asia,Mozambique
1996ff51-5719-4117-bb38-44a94648ae03,"Corey Hendrix",Europe,Fiji
15107711-d8f5-4372-85b8-bfd1c2cbb3c3,"Michael Blair",Africa,Uruguay
705a6c76-85e6-44a8-9d11-6644089e0e65,"Patricia Frey",Australia,Egypt
09db71a3-2922-4562-86d7-fbe4f8f3a7d0,"Erin Anderson",Africa,"Saint Vincent and the Grenadines"
d67ac6d7-8e5a-423f-9007-3dd5a64d3117,"Alexandra King",Australia,Ecuador
4cd957a4-a23e-4790-8251-540048a8826c,"Lydia Alexander",Africa,Tajikistan
5562357e-0228-47f1-9f47-517373d13752,"Vanessa Green",Africa,"American Samoa"
55d6d318-475c-4157-9b92-96e027c16436,"Sheila Hodge",Australia,Israel
23bc6bcb-2831-4908-a2b1-e3ca67ff5009,"Andrew Martinez",Asia,Chad
f132ebe1-1dc8-4f59-8edc-0328412869c1,"James Simon","North America",Chad
c54a20c5-bc7d-4bc8-b399-219ff8b19bdc,"Stephanie Shaw",Europe,Kenya
f701628d-9716-4710-ab80-a53cd3249206,"Dawn Brooks DVM",Asia,Guyana
c4591f51-1000-447d-a5a2-faf6ae684774,"Andrew Davis",Australia,"Puerto Rico"
20ea456c-00f2-4ba3-8e47-e8873f635503,"Cheyenne Wilson",Europe,Norway
677f9d24-3dc5-472e-a0b7-e80d3d556fad,"Sarah Long",Asia,Zimbabwe
30f9608a-3fa7-4ab1-802a-861b6fb48769,"Angela Taylor",Australia,"Falkland Islands (Malvinas)"
2a58bd9f-ab5e-4d08-95f6-04c8378e7605,"Michael Hodges","North America",Monaco
2e20c7ae-0838-440b-ba89-09bfc49b318b,"Janice Wade",Australia,China
f869361c-4a9d-44cf-bb11-4a366f50e994,"Amanda Jones","North America","San Marino"
01b1caa4-5f07-4c23-9933-d28ecae514ab,"David Williams","South America","Wallis and Futuna"
2a66d402-e026-4965-a3aa-fed2ce17ba5e,"Austin Graves",Africa,Kuwait
cccc2429-6dfb-4416-b638-92fd627d1953,"Edward Medina",Africa,"Marshall Islands"
b612e4c4-2d43-46de-b498-bf10941cac5b,"Kevin Parker",Asia,Kazakhstan
1a56b812-e079-41da-ad86-9de8e36c5ed1,"Janice Stone",Europe,"Antarctica (the territory South of 60 deg S)"
5080adb8-8b54-43d1-849b-5fd95baa47e6,"Jeanette Delgado",Australia,Macedonia
8a3ef6ee-47a0-4498-b021-1a260a7d46f4,"David Jackson",Africa,"United States of America"
fe377910-28e9-4bbe-99e8-c144d6b638d7,"Justin Williams","South America",Chile
86eafd55-ab8c-4866-b001-982f555c112a,"Christina Beltran",Europe,Belarus
01ae68a7-a5e4-4fa9-9656-edf61b12090d,"Andrew Cox",Europe,"Sao Tome and Principe"
5184fd61-7d94-4b18-aa9e-6e278afc1045,"Kelly Pena",Australia,Iran
c1ef396a-69fc-4dc8-9531-0f7675843118,"William Henderson","South America",Monaco
6d78cdc7-dc74-4320-8982-61af12bb6ecd,"Richard Ward",Africa,Croatia
b9f80119-58e5-4c05-9820-cd282f8d6946,"Jennifer Hahn",Australia,Ethiopia
96fce88e-f81a-4dac-aa9a-68791e4da5e0,"Joseph Bradley",Europe,"Northern Mariana Islands"
c3d613d1-efaa-45ed-b036-9c18eade06d1,"Shelby Caldwell",Europe,Malawi
fed54d81-3b78-4ace-a3c1-4986eb90f5cd,"Daniel Garcia",Africa,Moldova
8dbdf64a-eced-4af4-b7f6-e85b7f8b3984,"Michael Huffman","North America",Tanzania
0d0a4c31-3340-4367-b1ce-553328d49398,"Kristen Lee",Africa,Moldova
1f5dfaf7-889e-49d3-a744-56fcd6e7b9f7,"Joshua Horton",Africa,"Kyrgyz Republic"
81f52797-0529-4d88-878f-39c84cbdeb4c,"Regina Gill",Asia,Benin
d54284a8-a633-4f7e-97ea-8c98d13208d9,"Isaac Carson",Africa,Netherlands
0c33df15-dec9-4ae7-b4dd-7fb09ada7382,"Benjamin Monroe",Australia,"Bouvet Island (Bouvetoya)"
fe216cf6-0e48-4fa9-bf27-632d28f46f4e,"Kevin Willis",Africa,"South Africa"
78473ab4-7e52-469c-8894-1ec03812846e,"Jennifer Jones","North America","United Arab Emirates"
248d09a5-63f4-4a1a-a34f-45e57fdecc01,"Cynthia Watson",Australia,"Solomon Islands"
7604d2b3-8d46-415a-a47c-eca86da8f4e2,"Matthew Garcia","South America",Sweden
e6eb0d79-0373-4894-8970-17d7b88cba6b,"Lauren Strickland",Europe,Uzbekistan
4a78f033-a64a-4a77-ae56-39dca296e7d8,"Evan Clark",Europe,Armenia
a55591fd-5b5a-4597-9a42-67fd9e2444f5,"Robert Coleman","South America",Bermuda
611cdf2f-df51-4a91-adb2-7a3ff1f93495,"Shannon Powell",Asia,Malta
c7be5646-7a4c-48bc-a0bc-4fa96674f8d3,"Erin Atkinson","South America","Hong Kong"
f7b6b4a2-327e-458f-ac47-adc15ab57752,"Brenda Martin",Africa,Hungary
14cb9ca9-9546-4e33-b0e1-a189a418517b,"Pamela Carson","South America",Tajikistan
769389bc-db49-4871-9def-3f0756aad9c6,"Jennifer Moore",Asia,Italy
7cecc6ee-3d2e-4b74-ac84-f7ebf5f66018,"Nicholas Landry",Australia,Jersey
4b537211-d65d-4ee4-962e-6766d104ee22,"Thomas Peters",Asia,Iceland
e6a0b069-731b-4a1d-92ef-5c937ae46d44,"Rachel Hubbard","North America","United States Virgin Islands"
8271b74a-9ea5-4a8c-8709-f77c9375d6a1,"Sean Rice","South America",Finland
00cda351-0710-403b-855e-d1f0aea4f172,"Denise Brown","North America",Monaco
bcba7f9b-ea11-4b53-9830-ef806f3076a7,"Susan Anderson",Asia,Niger
8efba403-1e61-4a27-aa98-eb42319755ab,"Amber Thompson",Australia,Tokelau
aba2ee31-cee6-4ad4-bea8-d5242899bdb7,"Austin Powell",Asia,India
70a721ed-4e53-4115-ba6a-ca42eaf26369,"Monique Myers","North America","Marshall Islands"
2b57b4af-a898-4552-bb4c-c520f65bcbc6,"Corey Reynolds",Asia,Barbados
8a2f3dae-300f-4bda-8e39-9274df2de3d9,"Mark Tyler","North America",Azerbaijan
3110e6b2-14b6-494d-bce1-ea2cc4e2e513,"Bethany Bryant",Asia,Lesotho
79400584-695c-41b6-9577-96db663bd276,"Andrew Perez",Asia,Ethiopia
06fd701d-6d15-4bb9-8a04-811868f89ca9,"Ryan Powell",Africa,Finland
e9a6a122-cfee-4fa6-a7d2-ebd391876047,"Maurice White",Europe,Ghana
c97b043b-1b4b-4e44-81c8-c5cdec4e6e56,"Bethany Johnson",Europe,Guinea
31d46beb-8aa7-4417-afff-3e63e3b76902,"Jillian Zamora",Europe,Estonia
a0b29d45-2b48-4f4b-ade9-ce27f793e36d,"Jennifer Li",Europe,"South Georgia and the South Sandwich Islands"
87a73e4a-fca5-47f0-b63f-b4299c37da3b,"Matthew Walter",Australia,Maldives
07a3a82d-f645-4f21-b6fd-fd41298f6d3e,"Laura Malone","South America",Nauru
3be6f87c-a9bd-470b-822a-496ada671898,"Denise Smith","South America",Madagascar
a168ed34-273f-4a29-bd2a-3b132111e115,"Timothy Gay",Europe,Brazil
9e8dd332-606f-4dc0-9bc2-a3e622964927,"Carrie Thomas",Asia,Andorra
a1edfe21-fd8e-4170-a25a-6ab142f39713,"Patricia Hill",Australia,China
b8170353-3313-4674-a470-5d101cc9b696,"Catherine Rollins","South America",Pakistan
33b88379-69d7-4d9f-a5e2-ae69c2433205,"Patricia Ferguson",Asia,Kenya
be7db9fc-552b-4e88-a743-680127691c04,"Kimberly Hall","South America","Slovakia (Slovak Republic)"
86d31e50-312b-4d4c-8a17-f0a27995bf2d,"Mrs. Dana Bolton",Australia,Croatia
a1fa2dad-1d06-4151-92ce-5e8e985a91e8,"Tiffany Rogers",Australia,Lebanon
a18f5f4b-e42b-4d67-b525-1080e5adbeba,"Jennifer Salazar",Europe,Lithuania
2c25a64a-4abb-4f90-b76f-aa14dbe4aafb,"Vanessa Brown",Europe,"Northern Mariana Islands"
121f045f-6655-4058-8021-f6acb06c98bc,"Jay Jacobson","North America","Antigua and Barbuda"
3bb939ae-cbf2-4ba5-b55f-45ce9b104770,"Kelsey Rosales","South America","Bosnia and Herzegovina"
61b74f19-022b-416e-86a9-8a555231809f,"Zachary Mcpherson",Australia,Mexico
dc3764b7-d652-43da-8d9e-d3ddc9090341,"Michael Gross",Asia,Guam
bc5ccff0-1b0c-493e-8413-216f726974b1,"Joshua Wu","North America",Zambia
7f652ce2-6a7f-407e-8263-1d034300d62f,"Clarence Kim",Australia,"El Salvador"
43ca7592-1cf8-49c6-b406-97fa318e5b09,"Daniel Wilson",Australia,Madagascar
29c97759-b2ab-4638-af0e-9c7b52b92e33,"Rachel Carter",Asia,Chile
79af8689-148d-42ae-945b-55b8120bbee8,"Jeff Ho",Africa,Tuvalu
ac4327c5-a69b-4530-8283-2707a4edd22e,"Kimberly Martin",Europe,"Equatorial Guinea"
7996dad4-dbeb-41c0-bfde-2d32321026fb,"Joshua Stone",Australia,Belgium
3a6af55b-df6d-4595-9094-791fa252cf0c,"Adrian Jenkins",Australia,"Holy See (Vatican City State)"
90975e1a-57ee-49ca-8e05-d654bbefb92f,"Michael Shaw",Asia,Sweden
abdd2de1-1307-4e6f-b107-0d5c8ad937ab,"Luke Skinner","North America",Armenia
2d859821-30fa-4f6c-90ca-03ff97cd9bc4,"Angie Reynolds",Asia,Eritrea
8d995b7c-d1e3-455b-a94d-138ef715c099,"Michael Golden",Australia,Malawi
02bc02b0-ceac-44b7-9a41-e0ce2ea7d826,"Gerald Caldwell",Asia,Argentina
4b5b8fc9-0566-46cb-81c7-0171100b0321,"Felicia Curtis","South America",Belgium
eabd11d3-fd80-4a2f-9f56-e74c2d53e0d8,"Morgan Zavala","North America","Cayman Islands"
290932e1-a7aa-4a4c-8e57-2788f6b72057,"Tyler Becker Jr.",Europe,Cuba
3a6b9b11-2efb-4a75-b01e-928cb0db829a,"Casey Summers",Asia,Spain
c72c7d56-4e84-4267-a849-67d74561e221,"April Terrell","South America",Lithuania
90b75696-aa53-4cc7-8f65-af998b182b0a,"Belinda George",Europe,Mexico
670bf1d6-2655-4170-9938-3bebc821b140,"Glenn Le","South America",Fiji
05567f71-e0b3-4410-9b88-a7ea8027182d,"Tammy Clark",Africa,Nauru
49794394-58d7-4765-ae49-a416a57ece01,"Kevin Smith",Europe,Niger
0f87f817-78f8-4447-bfbe-ef1b9a9b02aa,"Heather Campbell","North America",Brazil
f22e2d92-f4be-4f2a-b01d-c4aa82597c96,"Regina Neal",Europe,Jamaica
867b31f4-9530-496d-90c2-6c26d9ad0858,"Keith Smith",Asia,Chile
1b5ff9d0-68d2-4932-ac87-ad9e2cbd6e57,"Patrick Perez",Europe,Rwanda
c6a51b16-1bf2-4316-9f1e-ba63ec36a55e,"Timothy Miller",Africa,Morocco
d286e088-8e90-46f8-9f3e-81146d67c2f2,"Darren Harrison","South America",Gabon
0c807503-813e-43b0-bed0-9a39767ad857,"Erika Ho",Africa,"Cote d'Ivoire"
a747bab3-59ef-4f15-b9ea-d72b443a4210,"Emma Ramirez DDS",Asia,Denmark
07024c7b-dd9a-4c7d-9180-79eac95341b3,"Alexis Perez","South America",Gibraltar
3217a28c-c198-4230-9491-2eaa3c4a96ca,"Kimberly Phillips",Europe,Micronesia
13d02dcc-8786-4f44-86d9-514005bd82fe,"Kevin Sanchez",Asia,Vanuatu
2ac72c63-6ecf-4710-88a7-18ba0e7be345,"Daniel Martinez","North America","Sri Lanka"
5547f9f8-e340-4818-bd53-ccefab2d258d,"Laura Olson",Europe,Tuvalu
bd969c60-d176-4d25-b440-fecdf1b3ded2,"Helen West","North America",Lithuania
8627a986-c55a-4749-9cd4-989da6051154,"Brittney Hill",Africa,Tunisia
dd423c76-af40-490a-8af9-0398c46cbfb4,"Catherine Lee",Asia,"Equatorial Guinea"
c284f833-f17b-4bdb-8b34-0978ea03eae1,"George Watkins",Europe,Colombia
3edaea12-80ba-4b53-a2be-07ed5afa8a7a,"Briana Adams","North America",Oman
b3093d10-0f12-409f-97cc-642ab3aa7e5b,"Christopher Ferguson","North America","Saint Vincent and the Grenadines"
a365a434-60b1-4d99-8191-29b11c65018a,"Angela Jones",Africa,Egypt
5ae6c4d7-79e5-46ec-959a-a325cf8a44f0,"Justin Kelly",Europe,"Syrian Arab Republic"
ed0435f8-4d50-45c7-a05c-c7cbe0e1f3a3,"Kelly Melton","South America",Congo
4c90b43f-c2e5-4382-9bc5-0aa8791c3756,"Daniel Howard",Europe,Kenya
26bf08e7-5513-48f0-83e1-5807baa5cdf8,"Levi Mendez","South America","Bouvet Island (Bouvetoya)"
fe8eef6f-68b9-4efb-8f37-5c0ed9faf8cd,"Patrick Lucas","North America",Estonia
19841ca8-5023-47f5-8ff8-aa4c314c48e8,"Renee Williams","South America",Armenia
4c7375ce-e445-40bb-b4a4-b2273252a76f,"Shane Smith",Australia,Bahamas
18ec6662-972b-4e05-92aa-bbd1f9aa8ba6,"Toni Robbins",Africa,"United Arab Emirates"
3f06b355-7bde-40b5-9f2d-f880efd02b94,"Mrs. Sara Bowen MD",Europe,Korea
c4c20a21-859b-4b22-82a6-c2188c63ed67,"John Brady",Africa,Thailand
28badfb5-2867-4237-95a0-bb5ee323e320,"John Simpson",Africa,Paraguay
747fa304-9db1-4425-bc9f-db8503b90c37,"Amy Kelly",Africa,Panama
6dbf810a-ce71-4e15-ad91-07b690aa8c70,"George Hunt","South America",Cambodia
741c21cb-a8e5-489a-8bdf-74a24d44a71d,"Christine Powell",Europe,Micronesia
7b4757df-cbff-4769-88cd-8234439f43e2,"Jennifer Jordan","North America",Ethiopia
4d1d02e2-ca40-495b-b535-5235c7e13c17,"Leroy Cortez",Africa,Japan
47d7c402-fb83-433a-9c17-df2a0f128708,"Richard Pitts","North America","Kyrgyz Republic"
6aefcd47-be07-45da-a4b6-364193fff4d4,"Tiffany Wood",Asia,Kiribati
35c5b63e-572a-4677-a511-7869e6991fc1,"Darin Diaz",Australia,Seychelles
ae4423e4-38b1-4b2e-88ca-de7d55213aa0,"Laura Alvarado",Africa,"Wallis and Futuna"
f499578e-f351-4b11-b23e-38106fbd6e8f,"Kimberly Hammond",Asia,Kiribati
c2e9518b-418f-4d51-b06b-e0563258dfe8,"Anthony Gill","South America",Mexico
2b820f1e-b2a1-4692-bd3a-67788df481dc,"Sarah Fernandez","South America",Albania
f39c71fe-0877-4082-9b2f-f46a69b098ea,"Cynthia Cohen",Africa,Uganda
588395cd-886c-4bde-b668-d122e6b5b8f2,"Anthony Mitchell","South America","American Samoa"
494c6da3-d151-41b0-89f1-9fabc0693024,"James Boone",Asia,"Saint Barthelemy"
aaebd575-f6c2-4b42-80a8-666074dffc4a,"Lisa Elliott",Asia,Uzbekistan
fafd9fd8-d1c7-46e1-8a07-9402c5b03106,"Jennifer Ruiz","North America","Holy See (Vatican City State)"
c92d710c-cec9-4376-b006-75d1bc16d6bc,"Megan Campbell","North America","Cape Verde"
0e7bb638-1bef-4e9e-bc30-72d77d0b44de,"Lisa Olsen",Asia,Norway
b74bbbea-e82d-443c-be6d-a007fc753ddb,"Nicolas Alvarez",Australia,Chad
db506b99-6a8e-469c-ab1d-5a1d0ea36741,"Mr. Jermaine Page DDS",Europe,"Czech Republic"
a372a4dd-a7dc-44a6-b154-28936ce7c064,"Kevin Green","North America",Mayotte
1ea837ff-7e65-41f2-a96a-075408553650,"Dana Oconnor",Asia,"Saint Barthelemy"
c67a84c7-6caf-4896-a018-a78c45b9afd5,"Tina Robinson","North America",India
d9a93da7-bb01-41bd-aa71-afb1add88200,"Dalton Cox Jr.",Australia,Guinea
ca5184ee-9377-44c3-9b80-6ddab9942b4c,"Benjamin Mora",Australia,"Syrian Arab Republic"
70d7dee8-e330-43b8-a8f9-9bd3af6a42d9,"James Rodriguez",Africa,Micronesia
3fd81657-7a5a-4009-8d2d-6f75faddd7df,"Linda Fox","South America",Colombia
2989e5ff-14aa-4423-b507-82d5fa1c9912,"Paige Martin",Africa,Luxembourg
1415ebff-c7c5-427b-911c-6f38429ddea3,"John Warren",Africa,Bahrain
2ff51eac-e8bc-4b89-aa85-3edb21873f22,"Taylor Robinson",Australia,Paraguay
bcdf9272-6f66-4086-b1aa-50753f345279,"Kimberly Moore",Africa,Reunion
120aec46-3852-4db4-adb8-492d0a087734,"Maurice Hernandez",Africa,Ghana
6e523845-67c6-4eda-9cfa-cdd22fe2b585,"Michael Moody",Australia,Jersey
308b9239-c057-468a-94db-6473c7172891,"Chad Chandler",Europe,"Holy See (Vatican City State)"
96502346-dbf9-46cd-a8dd-3dc3ab1cb5ee,"Manuel Salinas","South America",Cameroon
3d9f90af-53b2-47b2-85c2-b9bf9ec8b1c8,"Nancy Espinoza DVM",Asia,Guadeloupe
2607f306-f5d6-45a1-b933-bf87b497284e,"Christina Myers",Asia,Oman
62946b38-5767-42bf-b211-749106971e3c,"Christopher Bailey",Africa,Bermuda
db4fef5c-5198-4a02-90f2-d4e3d88270c1,"Jesse Davis","South America",Djibouti
df9d5000-638f-4ce4-bac4-1e0c82a0d876,"Michael Oconnor",Australia,"Turks and Caicos Islands"
39ad5911-d2cd-4556-aa69-149591f98730,"Deborah Fuller",Africa,Poland
630413b2-d0ec-4ab5-b1cb-f4a2977473e4,"Lawrence Graham DVM",Europe,"Syrian Arab Republic"
ba6ca921-e102-41fa-9f6e-d6a62f21f3b7,"Lori Matthews","North America",Liechtenstein
8f16f2b1-2703-44a5-a618-c9f2b5fdd742,"Jeffrey Davis","North America",Belarus
951c3799-0436-4d90-bfba-9bca0a371d9c,"Sara Rogers",Africa,Mauritania
7e3e99a6-aa92-446c-bff2-36374bb4ee3e,"Michael Sharp",Africa,Angola
f15c9912-52aa-492b-aa34-93442162eefa,"Gregory Brock",Asia,Eritrea
2ecbb591-eaf9-4f42-8137-fc41ead94fc2,"Nicholas Quinn",Asia,"New Zealand"
9879212a-4b29-44a5-b2d8-29663265b0d9,"Amy Cortez DDS",Europe,"Christmas Island"
c07f3eaf-9861-4057-995a-1b30cc29c707,"Matthew Walker",Europe,"New Caledonia"
a1b5d63e-631c-47f4-aa73-27edbc9f49ee,"Cynthia Wright",Asia,Uzbekistan
7b32cf1f-eaa4-43a0-bf15-35d2c9cd9321,"John Richards",Australia,Singapore
1387ec7c-623e-4ea8-a456-fad362d46ba3,"Carlos Rivera",Europe,Comoros
994cd538-a08b-4bdc-8af1-256f79c169a3,"Bonnie Bailey",Africa,Timor-Leste
389c2971-5a39-47ee-8a05-b5cdf6134939,"Thomas Perry","North America","Isle of Man"
259effdd-9623-40cc-a905-32b019642eba,"Heather Pena",Asia,Botswana
7e8b84a6-4437-4bbe-a3ce-89a01fbd28d2,"Elizabeth Lopez","South America","Costa Rica"
2c460903-1ba0-49ff-84af-d267f243738b,"Veronica Hess",Asia,Liberia
15119c92-80c7-489e-95b6-93fed06a8647,"Anthony Webster","South America",Qatar
222f567a-7bcd-4c96-ba2d-292b58be7355,"John Ramirez","North America",Jersey
dee65422-96d0-481d-a477-36c8aa177ef1,"Jeffrey Goodman",Europe,Poland
dafe1f3c-e45b-4d7d-b54b-d7417fee6f01,"Jesse Wright",Asia,"Faroe Islands"
3dc5cbcc-2d7a-4403-b95c-1e5ac4ad8604,"Tasha Vargas",Europe,"Heard Island and McDonald Islands"
5537c6de-8e6e-4f87-af9d-0c1f1dabcaf8,"Austin Schneider",Australia,Tajikistan
142d9c13-5a6e-4066-bac6-c06cc93b33e9,"Joy Scott","North America",Honduras
9c085500-fa59-4c41-b1f3-1464fc5e6924,"Christopher Yoder",Australia,Belize
9c1e2057-166c-4365-b11b-c708c01de556,"Derek Davis",Australia,Norway
e1c066ef-a785-4d5d-8e76-c2a6ac5c43ad,"Nathaniel Church II",Australia,Singapore
2e79bdbc-31da-431d-9447-d40adc5ae24a,"Jason Bass",Asia,Tajikistan
842e8a88-a7e7-4ce9-a988-7c584a6c5e99,"April Thomas",Asia,Mongolia
79160d55-719d-49c1-955d-043e9ed79fe3,"Karen Wallace",Africa,Aruba
9d8f6460-2ea7-4e73-8b09-6c74c60e5afb,"Adriana Garcia",Africa,Cameroon
b5e7bfd1-89ff-427c-8de9-9608a9af7db9,"Vincent Stephens",Asia,"Wallis and Futuna"
4d5f76d1-0c8c-4f96-a13d-590ae7d8d1b2,"Mark Arnold",Europe,"Cape Verde"
8b27dcdb-f094-433f-990e-e4c99998cad8,"Jose Roman","North America",Maldives
be22b1a1-da6e-45f1-97ee-a18cde25cf33,"Michael Jackson","North America",Niue
e9933e44-c749-4fad-848a-d10bf3008e5a,"Megan Vargas","South America","Marshall Islands"
5b385301-abba-426a-b948-1f85f9b4d4f9,"Christopher Collins",Africa,"Sri Lanka"
eb92bd36-b1ff-427b-b219-7974dfe665fd,"Michael Brown",Australia,Maldives
63f83e60-0429-4f80-ae82-21c7e2f5d2ad,"Jennifer Petersen",Australia,Swaziland
1fea5851-39c4-4787-a608-28f3e1838058,"Anna Anderson",Asia,"United Kingdom"
0653b75f-5b20-494f-8026-3f323b150665,"Adam Foster",Africa,Uruguay
62b22451-aca9-4c76-89e2-31407855165d,"William Black","North America",Niger
0de16a35-953a-4c6d-b0d7-220272207e86,"Jack Jones","South America",Kiribati
e5b4ad87-6069-4dff-8b80-273130972a1b,"Kathleen Hoffman",Africa,"Christmas Island"
7e578ac5-e189-4dbc-8fc6-2d79cf9c0b8f,"Erika Weeks",Africa,"Puerto Rico"
cb88cb52-01b5-486f-9b1d-f9c7a2066c26,"Debbie Young","North America",Peru
14339fec-3f9d-49d7-abe4-12499dec1c67,"Jack Dixon",Australia,India
224a0f84-e170-454c-9823-0120d13ab1f1,"Nicole Adams",Asia,"Hong Kong"
664b1ea6-0743-4900-8804-951567eb55b2,"Amanda Bradley","South America","French Guiana"
8234aef5-91f9-4b3c-9c37-69b5d0fa3323,"Chris Abbott",Africa,Israel
f8e561ee-c44b-433d-a052-47f71eda41fa,"Kaylee Ramirez",Australia,Canada
8894c41b-cd04-43d9-956a-dcc7d4f017b3,"Cynthia King","South America","Antarctica (the territory South of 60 deg S)"
aaf5947a-3690-43c8-9995-bbeb18bf1a19,"Paige Simpson",Africa,Italy
dc2be127-3c89-4ec2-8b54-1ebb8950a480,"Maria Anderson",Australia,Mauritania
3f8cc1c9-4d0c-4f80-bff6-7829de671c6f,"Katherine Nelson PhD",Europe,Lebanon
1d4875a3-ae72-4c96-9f91-aab80e43ddb6,"David Hutchinson","North America","Hong Kong"
dd0b3e33-3b30-469b-aaf8-b0ad75a085a9,"Laura Hernandez",Africa,Swaziland
dc54d6dd-30b2-4205-91d0-ab13eb8ea191,"Scott Allison","North America","Isle of Man"
0fa061c3-b767-43d4-9bb3-5edbe3977ef7,"Caitlyn Yates",Europe,Togo
ca0eed7c-bd0d-4849-a12e-e732111ebe39,"Ashley Kirby",Europe,Paraguay
b53f1cc9-2328-432c-b107-ba2a6d1da5f1,"Billy Schaefer",Europe,Niue
1f64b4d6-2eb9-48d3-b3d3-4da41a2d5a51,"Stephanie Porter",Australia,France
66840e71-f243-41fb-9db6-90cdb679cde6,"Sean Edwards","North America",Denmark
91f97161-97d7-4ab5-9718-1d35038d8ed3,"Sydney Proctor",Africa,"Heard Island and McDonald Islands"
1a3b308f-52c1-457f-8519-c1f7c5d694fa,"Chloe Chen",Asia,Botswana
08727f9e-dc37-4374-9803-cc6ddf32b359,"Daniel Bowman",Europe,Hungary
496bb364-fd9e-45d3-a826-726a0146253a,"Melissa Wood",Africa,"Puerto Rico"
73d1fb26-1cf1-4564-bf0a-c8c985477c64,"Julian Porter","North America",Guadeloupe
a2076d24-0bb9-4083-9d92-3192b7ca141a,"Renee Patterson","South America","Lao People's Democratic Republic"
0f818191-333c-4c17-8259-ed5f5c70d77e,"Joseph Collier",Asia,"Cote d'Ivoire"
e74d5806-8e08-4a83-8094-e5300f3109ef,"Gail Thompson",Asia,Croatia
ac7ec600-42f0-4233-b606-6493634425bf,"Michelle Rowe","South America","Falkland Islands (Malvinas)"
587aea0a-3832-404c-bc18-9f1f19c710b6,"Adrian Phelps","North America",Guadeloupe
5b4fb6db-9c71-40c1-a989-e3174fc60139,"Matthew Parker",Asia,Panama
5a14d60f-ad06-4acd-b68a-f5fdd9e55c25,"Nicole Nelson",Africa,Ethiopia
d226e1e0-1430-4e0f-a9b3-c06695ba41d6,"Claudia Horn",Europe,"Costa Rica"
4002ccf7-a3b8-4f93-b2be-fba619bcff9e,"Deborah Hunter","South America",Switzerland
2168f05c-96ee-4a8e-9efa-68c91f1dfb81,"Scott Franklin",Australia,"Cocos (Keeling) Islands"
c53ca84a-3db2-4f8a-967d-cf15b60f2b58,"Rachel Black","South America",Iceland
945e0d6f-f0bc-4158-9bfd-d813da2e6491,"Jennifer Carr",Africa,Nauru
82f5768a-07ad-417d-81fd-48f175b4badd,"Caleb Smith",Asia,Oman
d5436d46-253b-474c-8f6c-2fff732c55ca,"Jennifer Newton","South America",Gibraltar
8f320235-37c1-4eba-8c9b-5a7c7afac347,"Charles Craig","South America",Aruba
aacc5e99-ae48-451d-b4f6-0a9f6f41861e,"Dana Hansen",Africa,Bahamas
5a55a530-b4a6-4c8a-9efe-082c1fb49a83,"Tracie Nixon",Africa,"Christmas Island"
bc2bfe26-c7f6-4361-be65-0d9e78394979,"Andrew King",Asia,"Antarctica (the territory South of 60 deg S)"
fe24c5ba-b825-40b6-89e3-bbbfb27e5775,"Ms. Tiffany Smith","South America",Korea
16702d00-9d4f-472f-8fcb-80c117ae5814,"Jennifer Rowe",Asia,"Bosnia and Herzegovina"
cff53ca1-2499-4349-a4ee-b6ee1f52205e,"Anthony Perkins","South America",Estonia
509b47a2-9d3a-4e09-991f-9af8602e2572,"Ebony Holland","North America","Dominican Republic"
eeff4318-b917-490c-80f8-3d59466b61c1,"Luis Vega",Africa,"Northern Mariana Islands"
